mother_pid,wav,child_pid,child_wav,child_age,child_gender,child_enroll,mother_wav,mother_edu,mother_birthy,mother_pa401ccode,mother_birth_prov
520511102.0,2020,520511103.0,2020.0,11.0,1.0,1.0,2020.0,3.0,1986.0,,
520534105.0,2020,520534106.0,2020.0,15.0,0.0,1.0,2020.0,,,,
155842501.0,2020,520543106.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1988.0,,
155842501.0,2020,520543106.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1988.0,,
520550432.0,2020,520550433.0,2020.0,12.0,0.0,1.0,,,,,
520550432.0,2020,520550433.0,2020.0,12.0,0.0,1.0,,,,,
520551104.0,2020,520551102.0,2020.0,17.0,1.0,1.0,2020.0,4.0,1979.0,,
520555101.0,2020,520555105.0,2020.0,12.0,1.0,1.0,,,,,
520555101.0,2020,520555105.0,2020.0,12.0,1.0,1.0,,,,,
520564601.0,2020,520564104.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1990.0,,
520564601.0,2020,520564104.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1990.0,,
520568102.0,2020,520568103.0,2020.0,16.0,1.0,1.0,,,,,
520571103.0,2020,520571104.0,2020.0,10.0,1.0,1.0,,,,,
520572102.0,2020,520572103.0,2020.0,11.0,0.0,1.0,2020.0,5.0,1988.0,,
520572102.0,2020,520572103.0,2020.0,11.0,0.0,1.0,2020.0,5.0,1988.0,,
520577105.0,2020,520577106.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1988.0,,
520577105.0,2020,520577106.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1988.0,,
140355104.0,2020,140355105.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1987.0,,
140355104.0,2020,140355105.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1987.0,,
140834104.0,2020,140834106.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1985.0,,
230258101.0,2020,230258401.0,2020.0,10.0,0.0,1.0,2020.0,7.0,1982.0,,
230258101.0,2020,230258401.0,2020.0,10.0,0.0,1.0,2020.0,7.0,1982.0,,
312096105.0,2020,312096107.0,2020.0,14.0,0.0,1.0,,,,,
370256431.0,2020,370256401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1988.0,,
370256431.0,2020,370256401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1988.0,,
530016101.0,2020,530016103.0,2020.0,19.0,0.0,1.0,2020.0,4.0,1980.0,,
530032103.0,2020,530032104.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1977.0,,
530034104.0,2020,530034105.0,2020.0,14.0,0.0,1.0,,,,,
530034104.0,2020,530034105.0,2020.0,14.0,0.0,1.0,,,,,
530039104.0,2020,530039401.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1991.0,,
530039104.0,2020,530039401.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1991.0,,
530048104.0,2020,530048105.0,2020.0,13.0,0.0,1.0,,,,,
530072108.0,2020,530072109.0,2020.0,15.0,1.0,1.0,2020.0,3.0,1979.0,,
530072108.0,2020,530072109.0,2020.0,15.0,1.0,1.0,2020.0,3.0,1979.0,,
530073104.0,2020,530073105.0,2020.0,12.0,1.0,1.0,2020.0,6.0,1988.0,,
530073104.0,2020,530073105.0,2020.0,12.0,1.0,1.0,2020.0,6.0,1988.0,,
530081104.0,2020,530081105.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1984.0,,
530086101.0,2020,530086401.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1987.0,,
530131104.0,2020,530131401.0,2020.0,10.0,1.0,1.0,2020.0,3.0,1985.0,,
530131104.0,2020,530131401.0,2020.0,10.0,1.0,1.0,2020.0,3.0,1985.0,,
530150101.0,2020,530150104.0,2020.0,17.0,1.0,1.0,2020.0,,1974.0,,
530153101.0,2020,530153105.0,2020.0,11.0,0.0,1.0,2020.0,4.0,1988.0,,
530153101.0,2020,530153105.0,2020.0,11.0,0.0,1.0,2020.0,4.0,1988.0,,
530169102.0,2020,530169103.0,2020.0,12.0,0.0,1.0,2020.0,5.0,1981.0,,
530169102.0,2020,530169103.0,2020.0,12.0,0.0,1.0,2020.0,5.0,1981.0,,
530174101.0,2020,530174103.0,2020.0,13.0,1.0,1.0,2020.0,,,,
530174101.0,2020,530174103.0,2020.0,13.0,1.0,1.0,2020.0,,,,
530183105.0,2020,530183106.0,2020.0,10.0,0.0,1.0,2020.0,,,,
530186103.0,2020,530186104.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1985.0,,
530186103.0,2020,530186104.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1985.0,,
530196102.0,2020,530196103.0,2020.0,19.0,0.0,1.0,2020.0,,1972.0,,
530205101.0,2020,530205103.0,2020.0,17.0,1.0,0.0,2020.0,5.0,1978.0,,
530211102.0,2020,530211103.0,2020.0,19.0,1.0,1.0,2020.0,10.0,1979.0,,
530232102.0,2020,530232103.0,2020.0,18.0,1.0,0.0,2020.0,0.0,1981.0,,
530233104.0,2020,530233105.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1988.0,,
530233104.0,2020,530233105.0,2020.0,11.0,1.0,0.0,2020.0,4.0,1988.0,,
530237104.0,2020,530237105.0,2020.0,19.0,1.0,1.0,2020.0,3.0,1979.0,,
530241104.0,2020,530241401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1990.0,,
530243102.0,2020,530243104.0,2020.0,16.0,0.0,1.0,2020.0,3.0,1983.0,,
530251104.0,2020,530251401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1987.0,,
530252104.0,2020,530252106.0,2020.0,14.0,0.0,0.0,2020.0,4.0,1985.0,,
530256101.0,2020,530256104.0,2020.0,19.0,1.0,1.0,2020.0,0.0,1976.0,,
530262102.0,2020,530262104.0,2020.0,11.0,0.0,1.0,2020.0,3.0,1986.0,,
530262102.0,2020,530262104.0,2020.0,11.0,0.0,1.0,2020.0,3.0,1986.0,,
530268104.0,2020,530268105.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1987.0,,
530268104.0,2020,530268105.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1987.0,,
530291103.0,2020,530291105.0,2020.0,16.0,0.0,1.0,2020.0,,,,
530325104.0,2020,530325105.0,2020.0,14.0,0.0,1.0,2020.0,3.0,1985.0,,
530341104.0,2020,530341105.0,2020.0,11.0,1.0,1.0,,,,,
530341104.0,2020,530341105.0,2020.0,11.0,1.0,1.0,,,,,
530344104.0,2020,530344106.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1980.0,,
530361106.0,2020,530361104.0,2020.0,14.0,1.0,1.0,2020.0,3.0,1984.0,,
530366102.0,2020,530366103.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1984.0,,
530366102.0,2020,530366103.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1984.0,,
530375106.0,2020,530375105.0,2020.0,18.0,1.0,0.0,2020.0,4.0,1977.0,,
530377101.0,2020,530377103.0,2020.0,15.0,0.0,1.0,2020.0,6.0,1984.0,,
530377101.0,2020,530377103.0,2020.0,15.0,0.0,1.0,2020.0,6.0,1984.0,,
530381102.0,2020,530381103.0,2020.0,18.0,0.0,0.0,2020.0,4.0,1976.0,,
530382102.0,2020,530382104.0,2020.0,17.0,0.0,1.0,2020.0,3.0,1981.0,,
530386103.0,2020,530386104.0,2020.0,10.0,1.0,1.0,2020.0,0.0,1987.0,,
530386103.0,2020,530386104.0,2020.0,10.0,1.0,1.0,2020.0,0.0,1987.0,,
530393104.0,2020,530393105.0,2020.0,11.0,1.0,1.0,2020.0,3.0,1990.0,,
530393104.0,2020,530393105.0,2020.0,11.0,1.0,1.0,2020.0,3.0,1990.0,,
530395104.0,2020,530395106.0,2020.0,10.0,0.0,1.0,,,,,
530395104.0,2020,530395106.0,2020.0,10.0,0.0,1.0,,,,,
530403104.0,2020,530403106.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1986.0,,
530403104.0,2020,530403106.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1986.0,,
530419102.0,2020,530419103.0,2020.0,16.0,1.0,1.0,2020.0,4.0,1979.0,,
530421103.0,2020,530421104.0,2020.0,11.0,1.0,1.0,2020.0,0.0,1987.0,,
530421103.0,2020,530421104.0,2020.0,11.0,1.0,1.0,2020.0,0.0,1987.0,,
530433102.0,2020,530433103.0,2020.0,19.0,0.0,1.0,,,,,
530434102.0,2020,530434103.0,2020.0,18.0,1.0,1.0,2020.0,5.0,1978.0,,
530448103.0,2020,530448105.0,2020.0,16.0,1.0,1.0,,,,,
530455104.0,2020,530455106.0,2020.0,11.0,0.0,1.0,2020.0,,1975.0,,
530455104.0,2020,530455106.0,2020.0,11.0,0.0,1.0,2020.0,,1975.0,,
410933211.0,2020,410933107.0,2020.0,15.0,0.0,1.0,2020.0,4.0,1984.0,,
430276103.0,2020,430276105.0,2020.0,12.0,0.0,1.0,2020.0,6.0,1980.0,,
430276103.0,2020,430276105.0,2020.0,12.0,0.0,1.0,2020.0,6.0,1980.0,,
440587104.0,2020,440587105.0,2020.0,16.0,1.0,1.0,2020.0,,,,
510183103.0,2020,510183552.0,2020.0,10.0,1.0,1.0,,,,,
510183103.0,2020,510183552.0,2020.0,10.0,1.0,1.0,,,,,
510920104.0,2020,510920105.0,2020.0,14.0,0.0,1.0,,,,,
510920104.0,2020,510920105.0,2020.0,14.0,0.0,1.0,,,,,
510983104.0,2020,510983106.0,2020.0,10.0,0.0,1.0,,,,,
510983104.0,2020,510983106.0,2020.0,10.0,0.0,1.0,,,,,
520413103.0,2020,520413104.0,2020.0,15.0,0.0,1.0,,,,,
620362431.0,2020,620362103.0,2020.0,14.0,1.0,1.0,2020.0,3.0,1980.0,,
620362431.0,2020,620362103.0,2020.0,14.0,1.0,1.0,2020.0,3.0,1980.0,,
520396105.0,2020,520396106.0,2020.0,11.0,1.0,1.0,2020.0,4.0,1987.0,,
520396105.0,2020,520396106.0,2020.0,11.0,1.0,0.0,2020.0,4.0,1987.0,,
621741102.0,2020,621741103.0,2020.0,15.0,1.0,1.0,,,,,
621741102.0,2020,621741103.0,2020.0,15.0,1.0,0.0,,,,,
621073104.0,2020,621073105.0,2020.0,17.0,1.0,1.0,2020.0,4.0,1978.0,,
311115101.0,2020,311115104.0,2020.0,14.0,1.0,1.0,2020.0,6.0,1979.0,,
311115101.0,2020,311115104.0,2020.0,14.0,1.0,1.0,2020.0,6.0,1979.0,,
211507104.0,2020,211507105.0,2020.0,13.0,1.0,1.0,2020.0,4.0,1986.0,,
211507104.0,2020,211507105.0,2020.0,13.0,1.0,1.0,2020.0,4.0,1986.0,,
320018105.0,2020,320018107.0,2020.0,19.0,0.0,1.0,2020.0,5.0,1978.0,,
330356103.0,2020,330356102.0,2020.0,12.0,0.0,1.0,2020.0,3.0,1985.0,,
330356103.0,2020,330356102.0,2020.0,12.0,0.0,1.0,2020.0,3.0,1985.0,,
340003105.0,2020,340003106.0,2020.0,13.0,0.0,1.0,,,,,
370238105.0,2020,370238104.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1985.0,,
370238105.0,2020,370238104.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1985.0,,
410449105.0,2020,410449106.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1986.0,,
410449105.0,2020,410449106.0,2020.0,10.0,1.0,0.0,2020.0,4.0,1986.0,,
420282105.0,2020,420282106.0,2020.0,12.0,1.0,1.0,2020.0,5.0,1985.0,,
420282105.0,2020,420282106.0,2020.0,12.0,1.0,0.0,2020.0,5.0,1985.0,,
440576105.0,2020,440576106.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1986.0,,
440576105.0,2020,440576106.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1986.0,,
410241432.0,2020,410241105.0,2020.0,16.0,0.0,1.0,2020.0,3.0,1976.0,,
411105103.0,2020,411105431.0,2020.0,15.0,1.0,1.0,2020.0,5.0,1976.0,,
411105103.0,2020,411105431.0,2020.0,15.0,1.0,1.0,2020.0,5.0,1976.0,,
530310106.0,2020,530310108.0,2020.0,11.0,1.0,1.0,2020.0,0.0,1990.0,,
530310106.0,2020,530310108.0,2020.0,11.0,1.0,1.0,2020.0,0.0,1990.0,,
620330104.0,2020,620330105.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1987.0,,
620330104.0,2020,620330105.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1987.0,,
620839104.0,2020,620839105.0,2020.0,18.0,0.0,1.0,,,,,
450040104.0,2020,450040105.0,2020.0,11.0,1.0,1.0,2020.0,6.0,1988.0,,
450040104.0,2020,450040105.0,2020.0,11.0,1.0,1.0,2020.0,6.0,1988.0,,
510202104.0,2020,510202105.0,2020.0,17.0,0.0,1.0,2020.0,,,,
130432105.0,2020,130432401.0,2020.0,10.0,0.0,0.0,2020.0,6.0,1986.0,,
130432105.0,2020,130432401.0,2020.0,10.0,0.0,0.0,2020.0,6.0,1986.0,,
140015104.0,2020,140015106.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1986.0,,
140015104.0,2020,140015106.0,2020.0,12.0,1.0,0.0,2020.0,4.0,1986.0,,
140536104.0,2020,140536105.0,2020.0,17.0,0.0,1.0,2020.0,4.0,1982.0,,
210155104.0,2020,210155105.0,2020.0,11.0,1.0,1.0,2020.0,3.0,1983.0,,
211230105.0,2020,211230106.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1986.0,,
211230105.0,2020,211230106.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1986.0,,
211326104.0,2020,211326105.0,2020.0,14.0,1.0,1.0,2020.0,7.0,1982.0,,
211326104.0,2020,211326105.0,2020.0,14.0,1.0,1.0,2020.0,7.0,1982.0,,
220317202.0,2020,220317103.0,2020.0,12.0,1.0,1.0,2020.0,7.0,1979.0,,
220317202.0,2020,220317103.0,2020.0,12.0,1.0,1.0,2020.0,7.0,1979.0,,
140084501.0,2020,140084401.0,2020.0,10.0,1.0,1.0,2020.0,,,,
140084501.0,2020,140084401.0,2020.0,10.0,1.0,1.0,2020.0,,,,
340243106.0,2020,340243108.0,2020.0,10.0,0.0,0.0,2020.0,3.0,1986.0,,
340243106.0,2020,340243108.0,2020.0,10.0,0.0,0.0,2020.0,3.0,1986.0,,
360295101.0,2020,360295103.0,2020.0,11.0,1.0,1.0,,,,,
360295101.0,2020,360295103.0,2020.0,11.0,1.0,0.0,,,,,
430461107.0,2020,430461106.0,2020.0,16.0,1.0,0.0,2020.0,,1981.0,,
441349102.0,2020,441349103.0,2020.0,14.0,0.0,1.0,2020.0,6.0,1983.0,,
441349102.0,2020,441349103.0,2020.0,14.0,0.0,1.0,2020.0,6.0,1983.0,,
340105107.0,2020,340105108.0,2020.0,15.0,0.0,1.0,2020.0,,,,
441542107.0,2020,441542401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1988.0,,
441542107.0,2020,441542401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1988.0,,
360294105.0,2020,360294401.0,2020.0,11.0,1.0,1.0,2020.0,3.0,1987.0,,36.0
410312105.0,2020,410312104.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1984.0,,
410312105.0,2020,410312104.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1984.0,,
620264105.0,2020,620264106.0,2020.0,13.0,1.0,1.0,,,,,
620571104.0,2020,620571106.0,2020.0,13.0,1.0,1.0,2020.0,3.0,1987.0,,
620571104.0,2020,620571106.0,2020.0,13.0,1.0,1.0,2020.0,3.0,1987.0,,
572595651.0,2020,430547105.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1982.0,,
572595651.0,2020,430547105.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1982.0,,
621482107.0,2020,621482108.0,2020.0,18.0,0.0,1.0,2020.0,0.0,1982.0,,
573150651.0,2020,440610105.0,2020.0,12.0,0.0,1.0,2020.0,5.0,1985.0,,
573150651.0,2020,440610105.0,2020.0,12.0,0.0,1.0,2020.0,5.0,1985.0,,
130211104.0,2020,130211113.0,2020.0,13.0,0.0,1.0,2020.0,,1972.0,,
576248651.0,2020,530199103.0,2020.0,16.0,1.0,1.0,2020.0,0.0,1982.0,,
610074105.0,2020,610074106.0,2020.0,12.0,0.0,1.0,2020.0,,,,
621276107.0,2020,621276105.0,2020.0,14.0,0.0,1.0,2020.0,4.0,1978.0,,
621276107.0,2020,621276105.0,2020.0,14.0,0.0,1.0,2020.0,4.0,1978.0,,
310391205.0,2020,310391105.0,2020.0,11.0,1.0,1.0,2020.0,5.0,1979.0,,
310391205.0,2020,310391105.0,2020.0,11.0,1.0,1.0,2020.0,5.0,1979.0,,
410813104.0,2020,410813107.0,2020.0,14.0,1.0,1.0,2020.0,3.0,1982.0,,
410813104.0,2020,410813107.0,2020.0,14.0,1.0,1.0,2020.0,3.0,1982.0,,
410992107.0,2020,410992108.0,2020.0,13.0,1.0,1.0,,,,,
410182108.0,2020,586323401.0,2020.0,12.0,0.0,0.0,2020.0,5.0,1985.0,,
410182108.0,2020,586323401.0,2020.0,12.0,0.0,1.0,2020.0,5.0,1985.0,,
310006103.0,2020,780198401.0,2020.0,10.0,1.0,1.0,2020.0,7.0,1986.0,,
310006103.0,2020,780198401.0,2020.0,10.0,1.0,1.0,2020.0,7.0,1986.0,,
450258207.0,2020,450258104.0,2020.0,19.0,0.0,0.0,,,,,
340364104.0,2020,340364105.0,2020.0,11.0,1.0,1.0,2020.0,,,,
520473104.0,2020,520473105.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1977.0,,
360267101.0,2020,360267104.0,2020.0,15.0,1.0,1.0,2020.0,,1974.0,,
610051103.0,2020,610051104.0,2020.0,14.0,1.0,1.0,2020.0,3.0,1987.0,,
610051103.0,2020,610051104.0,2020.0,14.0,1.0,1.0,2020.0,3.0,1987.0,,
610315105.0,2020,610315106.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1986.0,,
610315105.0,2020,610315106.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1986.0,,
620453431.0,2020,620453401.0,2020.0,10.0,0.0,1.0,2020.0,3.0,1990.0,,
620453431.0,2020,620453401.0,2020.0,10.0,0.0,1.0,2020.0,3.0,1990.0,,
620689106.0,2020,620689107.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1981.0,,
620689106.0,2020,620689107.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1981.0,,
620813104.0,2020,620813105.0,2020.0,13.0,1.0,1.0,,,,,
620813104.0,2020,620813105.0,2020.0,13.0,1.0,1.0,,,,,
441087108.0,2020,441087107.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1987.0,,
441087108.0,2020,441087107.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1987.0,,
140013104.0,2020,140013105.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1983.0,,
140013104.0,2020,140013105.0,2020.0,13.0,0.0,1.0,2020.0,4.0,1983.0,,
211490104.0,2020,211490210.0,2020.0,11.0,1.0,1.0,2020.0,7.0,1985.0,,
211490104.0,2020,211490210.0,2020.0,11.0,1.0,1.0,2020.0,7.0,1985.0,,
620243107.0,2020,620243108.0,2020.0,11.0,0.0,1.0,2020.0,,,,
620243107.0,2020,620243108.0,2020.0,11.0,0.0,1.0,2020.0,,,,
411599104.0,2020,411599106.0,2020.0,15.0,1.0,1.0,,,,,
621288106.0,2020,621288105.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1988.0,,
621288106.0,2020,621288105.0,2020.0,12.0,1.0,1.0,2020.0,4.0,1988.0,,
370538104.0,2020,370538105.0,2020.0,15.0,0.0,0.0,2020.0,5.0,1980.0,,
370538104.0,2020,370538105.0,2020.0,15.0,0.0,0.0,2020.0,5.0,1980.0,,
220214104.0,2020,220214105.0,2020.0,12.0,0.0,1.0,2020.0,,,,
220214104.0,2020,220214105.0,2020.0,12.0,0.0,0.0,2020.0,,,,
311942105.0,2020,311942106.0,2020.0,13.0,0.0,1.0,2020.0,,,,
312112104.0,2020,312112105.0,2020.0,15.0,0.0,1.0,2020.0,,,,
620057104.0,2020,620057105.0,2020.0,11.0,0.0,1.0,2020.0,10.0,1987.0,,
350184104.0,2020,350184105.0,2020.0,10.0,1.0,1.0,2020.0,3.0,1983.0,,
350184104.0,2020,350184105.0,2020.0,10.0,1.0,1.0,2020.0,3.0,1983.0,,
621163101.0,2020,621163102.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1976.0,,
621163101.0,2020,621163102.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1976.0,,
220186101.0,2020,220186105.0,2020.0,12.0,1.0,1.0,2020.0,,1974.0,,
220186101.0,2020,220186105.0,2020.0,12.0,1.0,1.0,2020.0,,1974.0,,
610017101.0,2020,610017103.0,2020.0,16.0,0.0,1.0,2020.0,3.0,1978.0,,
610062104.0,2020,610062105.0,2020.0,11.0,0.0,1.0,2020.0,,1974.0,,
610062104.0,2020,610062105.0,2020.0,11.0,0.0,1.0,2020.0,,1974.0,,
610067104.0,2020,610067105.0,2020.0,15.0,1.0,1.0,2020.0,4.0,1986.0,,
610067104.0,2020,610067105.0,2020.0,15.0,1.0,1.0,2020.0,4.0,1986.0,,
610083102.0,2020,610083103.0,2020.0,10.0,1.0,0.0,2020.0,4.0,1988.0,,
610083102.0,2020,610083103.0,2020.0,10.0,1.0,0.0,2020.0,4.0,1988.0,,
610090103.0,2020,610090104.0,2020.0,15.0,1.0,1.0,2020.0,4.0,1977.0,,
610090103.0,2020,610090104.0,2020.0,15.0,1.0,1.0,2020.0,4.0,1977.0,,
610096101.0,2020,610096104.0,2020.0,19.0,1.0,1.0,2020.0,10.0,1979.0,,
610099102.0,2020,610099103.0,2020.0,11.0,0.0,1.0,2020.0,5.0,1987.0,,
610101106.0,2020,610101105.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1986.0,,
610101106.0,2020,610101105.0,2020.0,12.0,0.0,1.0,2020.0,4.0,1986.0,,
610103105.0,2020,610103109.0,2020.0,11.0,1.0,1.0,,,,,
610123101.0,2020,610123105.0,2020.0,15.0,0.0,1.0,,,,,
610123101.0,2020,610123105.0,2020.0,15.0,0.0,1.0,,,,,
610134101.0,2020,610134106.0,2020.0,12.0,1.0,1.0,2020.0,,1975.0,,
610134101.0,2020,610134106.0,2020.0,12.0,1.0,1.0,2020.0,,1975.0,,
610157103.0,2020,610157431.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1981.0,,
610157103.0,2020,610157431.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1981.0,,
610163104.0,2020,610163105.0,2020.0,16.0,0.0,1.0,2020.0,5.0,1980.0,,
610185104.0,2020,610185105.0,2020.0,19.0,1.0,1.0,2020.0,4.0,1978.0,,
610188102.0,2020,610188103.0,2020.0,18.0,1.0,0.0,2020.0,3.0,1979.0,,
610190103.0,2020,610190104.0,2020.0,14.0,0.0,1.0,2020.0,3.0,1977.0,,
610190103.0,2020,610190104.0,2020.0,14.0,0.0,1.0,2020.0,3.0,1977.0,,
610225108.0,2020,610225109.0,2020.0,18.0,1.0,0.0,2020.0,,1975.0,,
610241105.0,2020,610241106.0,2020.0,11.0,0.0,1.0,2020.0,,,,
610241105.0,2020,610241106.0,2020.0,11.0,0.0,1.0,2020.0,,,,
610249102.0,2020,610249103.0,2020.0,19.0,0.0,1.0,2020.0,,1974.0,,
610255101.0,2020,610255103.0,2020.0,15.0,0.0,1.0,2020.0,6.0,1976.0,,
610255101.0,2020,610255103.0,2020.0,15.0,0.0,1.0,2020.0,6.0,1976.0,,
610267103.0,2020,610267104.0,2020.0,15.0,0.0,1.0,2020.0,6.0,1978.0,,
610267103.0,2020,610267104.0,2020.0,15.0,0.0,1.0,2020.0,6.0,1978.0,,
610309102.0,2020,610309103.0,2020.0,15.0,0.0,1.0,2020.0,,1970.0,,
610370104.0,2020,610370105.0,2020.0,13.0,0.0,1.0,2020.0,7.0,1980.0,,
610370104.0,2020,610370105.0,2020.0,13.0,0.0,1.0,2020.0,7.0,1980.0,,
411070104.0,2020,411070106.0,2020.0,13.0,1.0,1.0,2020.0,4.0,1984.0,,
411070104.0,2020,411070106.0,2020.0,13.0,1.0,1.0,2020.0,4.0,1984.0,,
220290104.0,2020,220290105.0,2020.0,18.0,1.0,1.0,,,,,
620798102.0,2020,620798531.0,2020.0,10.0,1.0,1.0,2020.0,,,,
340234105.0,2020,340234104.0,2020.0,13.0,1.0,1.0,2020.0,5.0,1982.0,,
620009104.0,2020,620009105.0,2020.0,14.0,1.0,1.0,2020.0,4.0,1982.0,,
620009104.0,2020,620009105.0,2020.0,14.0,1.0,0.0,2020.0,4.0,1982.0,,
620010103.0,2020,620010104.0,2020.0,17.0,0.0,1.0,2020.0,4.0,1982.0,,
620014102.0,2020,620014103.0,2020.0,16.0,0.0,1.0,2020.0,4.0,1984.0,,
620020104.0,2020,620020401.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1986.0,,
620050104.0,2020,620050105.0,2020.0,10.0,1.0,1.0,2020.0,3.0,1976.0,,
620050104.0,2020,620050105.0,2020.0,10.0,1.0,0.0,2020.0,3.0,1976.0,,
620052102.0,2020,620052103.0,2020.0,19.0,0.0,1.0,2020.0,,,,
620061103.0,2020,620061105.0,2020.0,14.0,0.0,1.0,2020.0,4.0,1986.0,,
620061103.0,2020,620061105.0,2020.0,14.0,0.0,1.0,2020.0,4.0,1986.0,,
620063103.0,2020,620063104.0,2020.0,19.0,0.0,1.0,2020.0,,1975.0,,
620086104.0,2020,620086401.0,2020.0,10.0,0.0,1.0,2020.0,4.0,1989.0,,
620108104.0,2020,620108501.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1987.0,,
620108104.0,2020,620108501.0,2020.0,10.0,1.0,1.0,2020.0,4.0,1987.0,,
620112104.0,2020,620112105.0,2020.0,15.0,1.0,1.0,2020.0,3.0,1982.0,,
620112104.0,2020,620112105.0,2020.0,15.0,1.0,1.0,2020.0,3.0,1982.0,,
620121104.0,2020,620121105.0,2020.0,12.0,1.0,1.0,2020.0,3.0,1985.0,,
620121104.0,2020,620121105.0,2020.0,12.0,1.0,1.0,2020.0,3.0,1985.0,,
620124103.0,2020,620124104.0,2020.0,14.0,1.0,1.0,,,,,
620124103.0,2020,620124104.0,2020.0,14.0,1.0,1.0,,,,,
620129104.0,2020,620129105.0,2020.0,19.0,1.0,1.0,2020.0,0.0,1976.0,,
620131101.0,2020,620131103.0,2020.0,19.0,1.0,0.0,2020.0,10.0,1980.0,,
620138104.0,2020,620138401.0,2020.0,10.0,1.0,1.0,2020.0,5.0,1986.0,,
620143104.0,2020,620143105.0,2020.0,14.0,0.0,1.0,2020.0,3.0,1984.0,,
620143104.0,2020,620143105.0,2020.0,14.0,0.0,1.0,2020.0,3.0,1984.0,,
620152105.0,2020,620152106.0,2020.0,15.0,0.0,1.0,2020.0,4.0,1984.0,,
620152105.0,2020,620152106.0,2020.0,15.0,0.0,1.0,2020.0,4.0,1984.0,,
620158102.0,2020,620158103.0,2020.0,15.0,1.0,1.0,2020.0,3.0,1982.0,,
620158102.0,2020,620158103.0,2020.0,15.0,1.0,1.0,2020.0,3.0,1982.0,,
620183101.0,2020,620183105.0,2020.0,11.0,1.0,1.0,2020.0,5.0,1986.0,,
620183101.0,2020,620183105.0,2020.0,11.0,1.0,1.0,2020.0,5.0,1986.0,,
620185101.0,2020,620185103.0,2020.0,13.0,0.0,1.0,,,,,
620185101.0,2020,620185103.0,2020.0,13.0,0.0,1.0,,,,,
620191104.0,2020,620191105.0,2020.0,12.0,1.0,1.0,,,,,
620205101.0,2020,620205104.0,2020.0,11.0,1.0,1.0,,,,,
620212105.0,2020,620212104.0,2020.0,10.0,0.0,1.0,2020.0,5.0,1983.0,,
