mother_pid,wav,child_pid,child_birth_y,child_age,child_gender,child_enroll,child_math,child_enroll2,child_eduy,child_wav,mother_birth_y,mother_age,mother_gender,mother_eth,mother_enroll2,mother_eduy,mother_birth_prov,mother_wav
441893105.0,2014,441893109.0,1999.0,15.0,0.0,1.0,1.0,1.0,9.0,2014.0,1975.0,39.0,0.0,,0.0,9.0,,2014.0
441911107.0,2014,441911105.0,2004.0,10.0,1.0,1.0,3.0,1.0,2.0,2014.0,,,,,,,,
441928102.0,2014,441928104.0,2004.0,10.0,1.0,1.0,2.0,1.0,3.0,2014.0,1970.0,44.0,0.0,,0.0,6.0,,2014.0
441930104.0,2014,441930106.0,1999.0,15.0,1.0,1.0,2.0,1.0,8.0,2014.0,1971.0,43.0,0.0,,0.0,6.0,,2014.0
441932103.0,2014,441932105.0,2000.0,14.0,1.0,1.0,2.0,1.0,9.0,2014.0,1972.0,42.0,0.0,1.0,0.0,9.0,,2014.0
441936102.0,2014,441936103.0,2001.0,13.0,1.0,1.0,2.0,1.0,6.0,2014.0,1971.0,43.0,0.0,,0.0,9.0,,2014.0
441941102.0,2014,441941104.0,2004.0,10.0,0.0,1.0,3.0,1.0,5.0,2014.0,1979.0,35.0,0.0,,0.0,6.0,,2014.0
441942101.0,2014,441942104.0,1999.0,15.0,0.0,1.0,2.0,1.0,8.0,2014.0,1967.0,47.0,0.0,,,6.0,,2014.0
441952101.0,2014,441952106.0,2000.0,14.0,0.0,1.0,,1.0,9.0,2014.0,1972.0,42.0,0.0,,0.0,7.0,,2014.0
441972104.0,2014,441972106.0,2000.0,14.0,1.0,1.0,2.0,1.0,8.0,2014.0,1972.0,42.0,0.0,,0.0,9.0,,2014.0
441998105.0,2014,441998107.0,2004.0,10.0,0.0,1.0,1.0,,6.0,2014.0,1983.0,31.0,0.0,,0.0,6.0,,2014.0
442001102.0,2014,442001104.0,2000.0,14.0,0.0,1.0,2.0,,8.0,2014.0,1973.0,41.0,0.0,,0.0,0.0,,2014.0
450021101.0,2014,450021104.0,1999.0,15.0,1.0,1.0,3.0,1.0,7.0,2014.0,1972.0,42.0,0.0,,0.0,6.0,,2014.0
450028102.0,2014,450028104.0,2003.0,11.0,0.0,5.0,,,,2014.0,1968.0,46.0,0.0,,,6.0,,2014.0
450033531.0,2014,450033103.0,2003.0,11.0,1.0,1.0,3.0,,5.0,2014.0,1971.0,43.0,0.0,1.0,0.0,10.0,,2014.0
450036105.0,2014,450036501.0,2004.0,10.0,0.0,1.0,3.0,1.0,3.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
450054101.0,2014,450054104.0,2004.0,10.0,0.0,1.0,2.0,1.0,3.0,2014.0,1971.0,43.0,0.0,,0.0,9.0,,2014.0
450089104.0,2014,450089106.0,2004.0,10.0,1.0,1.0,3.0,1.0,3.0,2014.0,1977.0,37.0,0.0,,0.0,7.0,,2014.0
450093101.0,2014,450093104.0,2002.0,12.0,1.0,1.0,2.0,1.0,5.0,2014.0,1965.0,49.0,0.0,,,9.0,,2014.0
450100101.0,2014,450100104.0,1999.0,15.0,1.0,1.0,1.0,1.0,7.0,2014.0,1969.0,45.0,0.0,,,9.0,,2014.0
450103102.0,2014,450103104.0,2004.0,10.0,1.0,1.0,2.0,1.0,3.0,2014.0,1973.0,41.0,0.0,,0.0,8.0,,2014.0
450107102.0,2014,450107104.0,2002.0,12.0,1.0,1.0,3.0,1.0,6.0,2014.0,1971.0,43.0,0.0,,0.0,7.0,,2014.0
450122101.0,2014,450122104.0,2003.0,11.0,0.0,1.0,3.0,1.0,4.0,2014.0,1970.0,44.0,0.0,,0.0,9.0,,2014.0
450149101.0,2014,450149104.0,1999.0,15.0,0.0,1.0,2.0,1.0,9.0,2014.0,1976.0,38.0,0.0,,0.0,5.0,,2014.0
450154101.0,2014,450154104.0,2000.0,14.0,0.0,1.0,4.0,1.0,8.0,2014.0,1968.0,46.0,0.0,,,9.0,,2014.0
450161101.0,2014,450161104.0,2002.0,12.0,0.0,1.0,2.0,1.0,6.0,2014.0,1976.0,38.0,0.0,,0.0,9.0,,2014.0
450164102.0,2014,450164104.0,2000.0,14.0,0.0,1.0,3.0,1.0,7.0,2014.0,1973.0,41.0,0.0,,0.0,6.0,,2014.0
450165108.0,2014,450165110.0,2004.0,10.0,0.0,1.0,2.0,1.0,4.0,2014.0,,,,,,,,
450169102.0,2014,450169104.0,2000.0,14.0,0.0,1.0,2.0,1.0,7.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
450176105.0,2014,450176107.0,1999.0,15.0,0.0,1.0,3.0,1.0,9.0,2014.0,,,,,,,,
450178104.0,2014,450178107.0,2002.0,12.0,0.0,1.0,3.0,1.0,6.0,2014.0,1976.0,38.0,0.0,,0.0,9.0,,2014.0
450181102.0,2014,450181104.0,1999.0,15.0,1.0,1.0,4.0,1.0,8.0,2014.0,1967.0,47.0,0.0,,,9.0,,2014.0
450186103.0,2014,450186105.0,1999.0,15.0,1.0,1.0,1.0,1.0,7.0,2014.0,1968.0,46.0,0.0,,,9.0,,2014.0
450191103.0,2014,450191105.0,1999.0,15.0,0.0,1.0,4.0,,9.0,2014.0,1976.0,38.0,0.0,,0.0,6.0,,2014.0
450195101.0,2014,450195105.0,2000.0,14.0,1.0,1.0,4.0,1.0,9.0,2014.0,1973.0,41.0,0.0,,0.0,12.0,,2014.0
450208101.0,2014,450208103.0,2001.0,13.0,1.0,1.0,4.0,1.0,5.0,2014.0,1972.0,42.0,0.0,,0.0,5.0,,2014.0
450212101.0,2014,450212104.0,2004.0,10.0,0.0,1.0,3.0,1.0,3.0,2014.0,1975.0,39.0,0.0,,0.0,6.0,,2014.0
450215101.0,2014,450215104.0,2000.0,14.0,0.0,1.0,1.0,1.0,6.0,2014.0,1970.0,44.0,0.0,,0.0,0.0,,2014.0
450219102.0,2014,450219105.0,2000.0,14.0,0.0,1.0,1.0,1.0,7.0,2014.0,1976.0,38.0,0.0,,0.0,9.0,,2014.0
450224104.0,2014,450224106.0,2003.0,11.0,0.0,1.0,1.0,1.0,5.0,2014.0,1977.0,37.0,0.0,,0.0,6.0,,2014.0
450236103.0,2014,450236105.0,2004.0,10.0,1.0,1.0,2.0,1.0,3.0,2014.0,1976.0,38.0,0.0,,0.0,12.0,,2014.0
450259104.0,2014,450259106.0,2001.0,13.0,1.0,1.0,1.0,1.0,6.0,2014.0,1976.0,38.0,0.0,8.0,0.0,9.0,,2014.0
450260101.0,2014,450260104.0,2001.0,13.0,0.0,1.0,3.0,1.0,7.0,2014.0,1971.0,43.0,0.0,,0.0,9.0,,2014.0
450267102.0,2014,450267104.0,2004.0,10.0,1.0,1.0,3.0,1.0,4.0,2014.0,1976.0,38.0,0.0,,0.0,9.0,,2014.0
450307101.0,2014,450307104.0,2000.0,14.0,0.0,1.0,3.0,1.0,5.0,2014.0,1980.0,34.0,0.0,,0.0,9.0,,2014.0
450312101.0,2014,450312431.0,2004.0,10.0,1.0,1.0,1.0,1.0,5.0,2014.0,1984.0,30.0,0.0,,0.0,7.0,,2014.0
450318102.0,2014,450318104.0,2000.0,14.0,1.0,1.0,2.0,,7.0,2014.0,1976.0,38.0,0.0,,0.0,6.0,,2014.0
450335101.0,2014,450335104.0,2002.0,12.0,1.0,1.0,2.0,1.0,2.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
450350103.0,2014,450350105.0,1999.0,15.0,1.0,1.0,1.0,1.0,9.0,2014.0,1968.0,46.0,0.0,,,6.0,,2014.0
450221103.0,2014,450221106.0,2004.0,10.0,1.0,1.0,2.0,1.0,3.0,2014.0,1976.0,38.0,0.0,,0.0,6.0,,2014.0
500166104.0,2014,500166106.0,2001.0,13.0,1.0,1.0,4.0,1.0,9.0,2014.0,1967.0,47.0,0.0,,,6.0,,2014.0
500229102.0,2014,500229104.0,2004.0,10.0,0.0,1.0,2.0,1.0,4.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
500235102.0,2014,500235104.0,1999.0,15.0,0.0,1.0,2.0,,9.0,2014.0,1965.0,49.0,0.0,,,0.0,,2014.0
500362105.0,2014,500362106.0,2004.0,10.0,0.0,1.0,1.0,1.0,5.0,2014.0,,,,,,,,
500369102.0,2014,500369104.0,2000.0,14.0,0.0,1.0,2.0,,8.0,2014.0,1963.0,51.0,0.0,,,7.0,,2014.0
500391101.0,2014,500391104.0,1999.0,15.0,1.0,1.0,4.0,,7.0,2014.0,,,,,,,,
211540104.0,2014,211540106.0,2003.0,11.0,0.0,1.0,2.0,1.0,6.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
510179431.0,2014,510179105.0,1999.0,15.0,0.0,5.0,,,,2014.0,,,,,,,,
510277102.0,2014,510277104.0,2004.0,10.0,1.0,5.0,,0.0,,2014.0,1978.0,36.0,0.0,,0.0,6.0,,2014.0
510279101.0,2014,510279104.0,2000.0,14.0,0.0,1.0,2.0,,8.0,2014.0,1973.0,41.0,0.0,,0.0,0.0,,2014.0
510336102.0,2014,510336104.0,2001.0,13.0,0.0,1.0,3.0,1.0,3.0,2014.0,1973.0,41.0,0.0,,0.0,0.0,,2014.0
510357102.0,2014,510357104.0,2002.0,12.0,0.0,1.0,1.0,,3.0,2014.0,,,,,,,,
510360102.0,2014,510360104.0,2003.0,11.0,0.0,1.0,2.0,1.0,3.0,2014.0,1980.0,34.0,0.0,,0.0,0.0,,2014.0
510371102.0,2014,510371104.0,2003.0,11.0,1.0,1.0,2.0,,4.0,2014.0,1973.0,41.0,0.0,,0.0,0.0,,2014.0
510372102.0,2014,510372104.0,2000.0,14.0,1.0,1.0,1.0,1.0,4.0,2014.0,,,,,,,,
510389102.0,2014,510389104.0,2004.0,10.0,1.0,1.0,2.0,1.0,3.0,2014.0,1976.0,38.0,0.0,,0.0,0.0,,2014.0
510401103.0,2014,510401105.0,2003.0,11.0,0.0,1.0,1.0,1.0,3.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
510406101.0,2014,510406104.0,2004.0,10.0,1.0,1.0,1.0,1.0,2.0,2014.0,1980.0,34.0,0.0,,0.0,0.0,,2014.0
510430102.0,2014,510430104.0,2004.0,10.0,0.0,5.0,,0.0,0.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
510436105.0,2014,510436106.0,2004.0,10.0,1.0,1.0,1.0,1.0,4.0,2014.0,1983.0,31.0,0.0,,0.0,0.0,,2014.0
510497102.0,2014,510497104.0,2003.0,11.0,1.0,1.0,3.0,1.0,7.0,2014.0,1972.0,42.0,0.0,4.0,0.0,0.0,,2014.0
510510101.0,2014,510510103.0,2001.0,13.0,0.0,1.0,2.0,1.0,6.0,2014.0,1967.0,47.0,0.0,,,0.0,,2014.0
510516102.0,2014,510516105.0,2000.0,14.0,0.0,1.0,4.0,1.0,7.0,2014.0,1976.0,38.0,0.0,4.0,0.0,0.0,,2014.0
510519102.0,2014,510519104.0,2002.0,12.0,1.0,1.0,3.0,1.0,2.0,2014.0,1981.0,33.0,0.0,4.0,0.0,0.0,,2014.0
510522106.0,2014,510522105.0,2003.0,11.0,0.0,1.0,3.0,1.0,7.0,2014.0,1982.0,32.0,0.0,,0.0,0.0,,2014.0
510529104.0,2014,510529106.0,2000.0,14.0,1.0,1.0,2.0,1.0,8.0,2014.0,1973.0,41.0,0.0,,0.0,6.0,,2014.0
510532102.0,2014,510532104.0,2001.0,13.0,1.0,1.0,2.0,1.0,7.0,2014.0,1970.0,44.0,0.0,,0.0,0.0,,2014.0
510590103.0,2014,510590105.0,2000.0,14.0,1.0,1.0,4.0,1.0,8.0,2014.0,1967.0,47.0,0.0,,,3.0,,2014.0
510600103.0,2014,510600105.0,2000.0,14.0,1.0,1.0,3.0,1.0,9.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
510617103.0,2014,510617105.0,2004.0,10.0,0.0,1.0,3.0,1.0,3.0,2014.0,1977.0,37.0,0.0,,0.0,6.0,,2014.0
510622103.0,2014,510622105.0,2001.0,13.0,1.0,1.0,3.0,1.0,7.0,2014.0,1970.0,44.0,0.0,1.0,0.0,6.0,,2014.0
510647104.0,2014,510647106.0,2002.0,12.0,0.0,1.0,4.0,1.0,5.0,2014.0,1977.0,37.0,0.0,,0.0,12.0,,2014.0
510656106.0,2014,510656107.0,2000.0,14.0,0.0,1.0,4.0,1.0,8.0,2014.0,1978.0,36.0,0.0,1.0,0.0,9.0,,2014.0
510657106.0,2014,510657105.0,2001.0,13.0,1.0,1.0,2.0,1.0,7.0,2014.0,1977.0,37.0,0.0,,0.0,0.0,,2014.0
510668105.0,2014,510668102.0,2004.0,10.0,1.0,1.0,1.0,1.0,3.0,2014.0,1968.0,46.0,0.0,,,0.0,,2014.0
510904103.0,2014,510904105.0,2004.0,10.0,0.0,1.0,4.0,1.0,3.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
510905102.0,2014,510905104.0,2003.0,11.0,1.0,1.0,4.0,1.0,4.0,2014.0,1963.0,51.0,0.0,,,0.0,,2014.0
510910105.0,2014,510910108.0,2000.0,14.0,0.0,1.0,3.0,1.0,8.0,2014.0,1975.0,39.0,0.0,,0.0,0.0,,2014.0
510915101.0,2014,510915104.0,1999.0,15.0,1.0,5.0,,1.0,8.0,2014.0,1962.0,52.0,0.0,,,9.0,,2014.0
510919101.0,2014,510919104.0,2003.0,11.0,0.0,1.0,3.0,1.0,5.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
510924102.0,2014,510924104.0,2001.0,13.0,0.0,1.0,2.0,1.0,6.0,2014.0,,,,,,,,
510925101.0,2014,510925104.0,1999.0,15.0,0.0,5.0,,1.0,7.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
510945101.0,2014,510945103.0,1999.0,15.0,0.0,1.0,3.0,1.0,9.0,2014.0,1963.0,51.0,0.0,,,6.0,,2014.0
510950101.0,2014,510950104.0,1999.0,15.0,0.0,1.0,2.0,1.0,10.0,2014.0,1978.0,36.0,0.0,,0.0,9.0,,2014.0
510961103.0,2014,510961104.0,2004.0,10.0,0.0,1.0,4.0,1.0,4.0,2014.0,1973.0,41.0,0.0,,0.0,0.0,,2014.0
510965102.0,2014,510965104.0,2000.0,14.0,0.0,1.0,4.0,1.0,7.0,2014.0,1972.0,42.0,0.0,,0.0,6.0,,2014.0
510967102.0,2014,510967104.0,2001.0,13.0,1.0,1.0,1.0,,5.0,2014.0,1968.0,46.0,0.0,,,9.0,,2014.0
510969101.0,2014,510969104.0,2000.0,14.0,1.0,1.0,1.0,1.0,7.0,2014.0,1968.0,46.0,0.0,,,6.0,,2014.0
520035106.0,2014,520035105.0,2003.0,11.0,0.0,1.0,4.0,1.0,6.0,2014.0,1980.0,34.0,0.0,,0.0,4.0,,2014.0
520042101.0,2014,520042104.0,2001.0,13.0,0.0,1.0,3.0,1.0,6.0,2014.0,1972.0,42.0,0.0,,0.0,0.0,,2014.0
520059102.0,2014,520059104.0,2001.0,13.0,1.0,1.0,2.0,1.0,6.0,2014.0,1976.0,38.0,0.0,,0.0,6.0,,2014.0
520094104.0,2014,520094106.0,2000.0,14.0,0.0,1.0,3.0,1.0,6.0,2014.0,1975.0,39.0,0.0,,0.0,0.0,,2014.0
520099101.0,2014,520099104.0,2004.0,10.0,1.0,1.0,1.0,1.0,1.0,2014.0,1978.0,36.0,0.0,,0.0,6.0,,2014.0
520127102.0,2014,520127104.0,2000.0,14.0,0.0,1.0,2.0,,7.0,2014.0,,,,,,,,
520141102.0,2014,520141104.0,2004.0,10.0,0.0,1.0,2.0,1.0,6.0,2014.0,1976.0,38.0,0.0,,0.0,0.0,,2014.0
520143101.0,2014,520143103.0,2003.0,11.0,1.0,1.0,2.0,1.0,7.0,2014.0,1970.0,44.0,0.0,,0.0,0.0,,2014.0
520144102.0,2014,520144104.0,2003.0,11.0,1.0,1.0,3.0,1.0,6.0,2014.0,1977.0,37.0,0.0,,0.0,0.0,,2014.0
520145102.0,2014,520145104.0,2001.0,13.0,0.0,1.0,2.0,1.0,6.0,2014.0,,,,,,,,
520152102.0,2014,520152104.0,2001.0,13.0,0.0,1.0,2.0,1.0,5.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
520153102.0,2014,520153104.0,2004.0,10.0,1.0,1.0,1.0,1.0,3.0,2014.0,1976.0,38.0,0.0,,0.0,0.0,,2014.0
520154103.0,2014,520154105.0,2001.0,13.0,1.0,1.0,3.0,1.0,6.0,2014.0,1973.0,41.0,0.0,,0.0,0.0,,2014.0
520163102.0,2014,520163104.0,1999.0,15.0,1.0,1.0,2.0,1.0,7.0,2014.0,,,,,,,,
520169106.0,2014,520169110.0,2000.0,14.0,1.0,1.0,1.0,1.0,6.0,2014.0,1977.0,37.0,0.0,,0.0,0.0,,2014.0
520174102.0,2014,520174104.0,2001.0,13.0,1.0,1.0,1.0,1.0,6.0,2014.0,1969.0,45.0,0.0,,,0.0,,2014.0
520179102.0,2014,520179106.0,1999.0,15.0,0.0,1.0,2.0,1.0,8.0,2014.0,1975.0,39.0,0.0,,0.0,2.0,,2014.0
520182102.0,2014,520182104.0,2003.0,11.0,1.0,1.0,3.0,1.0,5.0,2014.0,1977.0,37.0,0.0,,0.0,0.0,,2014.0
520191101.0,2014,520191104.0,2001.0,13.0,1.0,1.0,3.0,1.0,6.0,2014.0,1972.0,42.0,0.0,,0.0,0.0,,2014.0
520196105.0,2014,520196107.0,2004.0,10.0,1.0,1.0,3.0,1.0,5.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
520201102.0,2014,520201104.0,2002.0,12.0,0.0,1.0,4.0,1.0,5.0,2014.0,1978.0,36.0,0.0,,0.0,0.0,,2014.0
520203104.0,2014,520203106.0,2000.0,14.0,1.0,1.0,3.0,1.0,6.0,2014.0,1976.0,38.0,0.0,,0.0,0.0,,2014.0
520206103.0,2014,520206106.0,1999.0,15.0,0.0,1.0,3.0,1.0,7.0,2014.0,1980.0,34.0,0.0,,0.0,0.0,,2014.0
520214102.0,2014,520214104.0,2003.0,11.0,0.0,1.0,3.0,1.0,4.0,2014.0,1972.0,42.0,0.0,,0.0,0.0,,2014.0
520219102.0,2014,520219104.0,2000.0,14.0,0.0,1.0,4.0,1.0,7.0,2014.0,1962.0,52.0,0.0,,,0.0,,2014.0
520220108.0,2014,520220110.0,2004.0,10.0,1.0,1.0,3.0,1.0,3.0,2014.0,1986.0,28.0,0.0,6.0,0.0,0.0,,2014.0
520301104.0,2014,520301106.0,2002.0,12.0,1.0,1.0,1.0,1.0,7.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
520347102.0,2014,520347104.0,2004.0,10.0,1.0,1.0,3.0,,6.0,2014.0,,,,,,,,
520359101.0,2014,520359104.0,2001.0,13.0,0.0,1.0,4.0,1.0,7.0,2014.0,1971.0,43.0,0.0,,0.0,9.0,,2014.0
520363102.0,2014,520363105.0,2000.0,14.0,0.0,1.0,4.0,1.0,7.0,2014.0,1973.0,41.0,0.0,,0.0,0.0,,2014.0
520364101.0,2014,520364104.0,2000.0,14.0,1.0,1.0,4.0,1.0,7.0,2014.0,1978.0,36.0,0.0,,0.0,9.0,,2014.0
520377102.0,2014,520377104.0,2004.0,10.0,1.0,1.0,1.0,1.0,3.0,2014.0,1984.0,30.0,0.0,,0.0,9.0,,2014.0
520385104.0,2014,520385106.0,2001.0,13.0,1.0,1.0,3.0,1.0,6.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
520426102.0,2014,520426104.0,2001.0,13.0,1.0,1.0,3.0,1.0,6.0,2014.0,1972.0,42.0,0.0,,0.0,0.0,,2014.0
520442102.0,2014,520442104.0,2004.0,10.0,1.0,1.0,1.0,1.0,2.0,2014.0,1973.0,41.0,0.0,,0.0,0.0,,2014.0
520457102.0,2014,520457104.0,2004.0,10.0,1.0,1.0,1.0,1.0,3.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
520463101.0,2014,520463104.0,2004.0,10.0,1.0,1.0,3.0,,6.0,2014.0,1973.0,41.0,0.0,,0.0,9.0,,2014.0
520470102.0,2014,520470105.0,1999.0,15.0,0.0,1.0,3.0,1.0,8.0,2014.0,1977.0,37.0,0.0,,0.0,6.0,,2014.0
520476101.0,2014,520476104.0,2002.0,12.0,1.0,1.0,3.0,1.0,6.0,2014.0,1969.0,45.0,0.0,,,9.0,,2014.0
520481102.0,2014,520481104.0,2002.0,12.0,1.0,1.0,3.0,1.0,5.0,2014.0,1971.0,43.0,0.0,,0.0,0.0,,2014.0
520488102.0,2014,520488104.0,1999.0,15.0,0.0,1.0,3.0,1.0,7.0,2014.0,1970.0,44.0,0.0,,0.0,0.0,,2014.0
520490103.0,2014,520490105.0,2002.0,12.0,0.0,1.0,2.0,1.0,2.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
520491102.0,2014,520491104.0,1999.0,15.0,1.0,1.0,3.0,1.0,6.0,2014.0,1972.0,42.0,0.0,,0.0,0.0,,2014.0
520496103.0,2014,520496105.0,1999.0,15.0,0.0,1.0,4.0,1.0,8.0,2014.0,1976.0,38.0,0.0,,0.0,0.0,,2014.0
520509102.0,2014,520509104.0,2001.0,13.0,0.0,1.0,4.0,1.0,6.0,2014.0,1973.0,41.0,0.0,,0.0,0.0,,2014.0
520510104.0,2014,520510106.0,1999.0,15.0,0.0,1.0,1.0,,7.0,2014.0,1972.0,42.0,0.0,6.0,0.0,6.0,,2014.0
520520102.0,2014,520520104.0,2003.0,11.0,1.0,1.0,4.0,1.0,4.0,2014.0,1977.0,37.0,0.0,,0.0,0.0,,2014.0
520541101.0,2014,520541105.0,2003.0,11.0,1.0,1.0,4.0,1.0,6.0,2014.0,1971.0,43.0,0.0,,0.0,0.0,,2014.0
520553102.0,2014,520553104.0,2000.0,14.0,0.0,1.0,1.0,,8.0,2014.0,1961.0,53.0,0.0,,,6.0,,2014.0
520561103.0,2014,520561105.0,2003.0,11.0,0.0,1.0,2.0,1.0,7.0,2014.0,1983.0,31.0,0.0,,0.0,0.0,,2014.0
520562101.0,2014,520562105.0,2004.0,10.0,1.0,1.0,3.0,1.0,5.0,2014.0,1975.0,39.0,0.0,,0.0,6.0,,2014.0
520575103.0,2014,520575104.0,2002.0,12.0,1.0,1.0,1.0,1.0,8.0,2014.0,1975.0,39.0,0.0,,0.0,0.0,,2014.0
530027102.0,2014,530027105.0,2003.0,11.0,0.0,1.0,3.0,1.0,3.0,2014.0,1977.0,37.0,0.0,,0.0,6.0,,2014.0
530036101.0,2014,530036103.0,1999.0,15.0,1.0,1.0,1.0,1.0,9.0,2014.0,1972.0,42.0,0.0,,0.0,6.0,,2014.0
530040102.0,2014,530040104.0,2001.0,13.0,1.0,1.0,1.0,1.0,7.0,2014.0,1973.0,41.0,0.0,,0.0,5.0,,2014.0
530041102.0,2014,530041105.0,1999.0,15.0,0.0,1.0,1.0,1.0,8.0,2014.0,1971.0,43.0,0.0,,0.0,9.0,,2014.0
530043102.0,2014,530043104.0,2002.0,12.0,0.0,1.0,1.0,1.0,5.0,2014.0,1968.0,46.0,0.0,,,9.0,,2014.0
530046102.0,2014,530046104.0,2001.0,13.0,1.0,1.0,3.0,1.0,6.0,2014.0,1970.0,44.0,0.0,,0.0,9.0,,2014.0
530053102.0,2014,530053104.0,2004.0,10.0,1.0,1.0,3.0,1.0,1.0,2014.0,1977.0,37.0,0.0,,0.0,9.0,,2014.0
530055102.0,2014,530055104.0,2001.0,13.0,1.0,1.0,3.0,1.0,7.0,2014.0,1970.0,44.0,0.0,,0.0,9.0,,2014.0
530062102.0,2014,530062104.0,2003.0,11.0,1.0,1.0,3.0,1.0,4.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
530067101.0,2014,530067104.0,2004.0,10.0,1.0,1.0,1.0,1.0,4.0,2014.0,1969.0,45.0,0.0,,,6.0,,2014.0
530095102.0,2014,530095104.0,2003.0,11.0,0.0,1.0,3.0,1.0,5.0,2014.0,1976.0,38.0,0.0,,0.0,9.0,,2014.0
530117102.0,2014,530117105.0,2004.0,10.0,0.0,1.0,4.0,1.0,4.0,2014.0,1973.0,41.0,0.0,,0.0,6.0,,2014.0
530123101.0,2014,530123106.0,2001.0,13.0,1.0,1.0,3.0,1.0,4.0,2014.0,1977.0,37.0,0.0,,0.0,6.0,,2014.0
530126101.0,2014,530126104.0,2004.0,10.0,1.0,1.0,2.0,1.0,3.0,2014.0,1969.0,45.0,0.0,,,5.0,,2014.0
530135101.0,2014,530135104.0,2004.0,10.0,0.0,1.0,2.0,1.0,3.0,2014.0,,,,,,,,
530143102.0,2014,530143104.0,2001.0,13.0,1.0,1.0,1.0,1.0,5.0,2014.0,1972.0,42.0,0.0,,0.0,8.0,,2014.0
530149104.0,2014,530149106.0,1999.0,15.0,1.0,1.0,2.0,1.0,9.0,2014.0,1970.0,44.0,0.0,,0.0,9.0,,2014.0
530150101.0,2014,530150104.0,2003.0,11.0,1.0,1.0,1.0,1.0,4.0,2014.0,1974.0,40.0,0.0,,0.0,5.0,,2014.0
530166102.0,2014,530166104.0,2002.0,12.0,0.0,1.0,1.0,1.0,5.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
530175102.0,2014,530175105.0,2003.0,11.0,0.0,1.0,3.0,1.0,6.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
530178104.0,2014,530178106.0,2003.0,11.0,0.0,1.0,2.0,1.0,4.0,2014.0,1984.0,30.0,0.0,,0.0,9.0,,2014.0
530201102.0,2014,530201106.0,2001.0,13.0,1.0,5.0,,1.0,7.0,2014.0,1972.0,42.0,0.0,,0.0,9.0,,2014.0
530225102.0,2014,530225104.0,2003.0,11.0,1.0,1.0,3.0,,4.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
530226102.0,2014,530226104.0,2002.0,12.0,1.0,1.0,2.0,1.0,5.0,2014.0,1974.0,40.0,0.0,,0.0,3.0,,2014.0
530231101.0,2014,530231104.0,2001.0,13.0,1.0,5.0,,1.0,6.0,2014.0,1975.0,39.0,0.0,,0.0,6.0,,2014.0
530234102.0,2014,530234104.0,2003.0,11.0,1.0,1.0,2.0,,5.0,2014.0,1976.0,38.0,0.0,,0.0,0.0,,2014.0
530239102.0,2014,530239104.0,2001.0,13.0,0.0,1.0,2.0,,6.0,2014.0,1974.0,40.0,0.0,1.0,0.0,0.0,,2014.0
530254102.0,2014,530254104.0,1999.0,15.0,0.0,1.0,4.0,1.0,8.0,2014.0,1964.0,50.0,0.0,,,0.0,,2014.0
530257102.0,2014,530257104.0,1999.0,15.0,0.0,1.0,4.0,1.0,8.0,2014.0,1974.0,40.0,0.0,,0.0,0.0,,2014.0
530259102.0,2014,530259104.0,2004.0,10.0,1.0,1.0,1.0,1.0,5.0,2014.0,1978.0,36.0,0.0,,0.0,5.0,,2014.0
530263102.0,2014,530263104.0,2000.0,14.0,0.0,1.0,3.0,,7.0,2014.0,1976.0,38.0,0.0,,0.0,0.0,,2014.0
530280102.0,2014,530280104.0,2003.0,11.0,0.0,1.0,1.0,1.0,5.0,2014.0,1974.0,40.0,0.0,,0.0,6.0,,2014.0
530287102.0,2014,530287104.0,2003.0,11.0,1.0,1.0,2.0,1.0,6.0,2014.0,1980.0,34.0,0.0,,0.0,9.0,,2014.0
530289102.0,2014,530289104.0,2003.0,11.0,1.0,5.0,,,,2014.0,1970.0,44.0,0.0,,0.0,0.0,,2014.0
530291103.0,2014,530291105.0,2002.0,12.0,0.0,1.0,2.0,1.0,4.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
530294102.0,2014,530294104.0,2004.0,10.0,0.0,1.0,1.0,1.0,4.0,2014.0,1979.0,35.0,0.0,,0.0,0.0,,2014.0
